Date,MaxC,MinC,MeanC,Rain
12/08/1961,26.11,14.44,20.28,0
13/08/1961,27.22,10.56,18.89,0
14/08/1961,28.33,13.89,21.11,0
15/08/1961,28.89,13.89,21.39,0
16/08/1961,30,12.78,21.39,0
17/08/1961,31.67,15,23.33,0
18/08/1961,32.78,14.44,23.61,0
19/08/1961,28.33,17.22,22.78,0
20/08/1961,25.56,15.56,20.56,0
21/08/1961,27.78,12.78,20.28,0
22/08/1961,27.22,10.56,18.89,0
23/08/1961,26.67,14.44,20.56,0
24/08/1961,27.22,15,21.11,0
25/08/1961,30,12.78,21.39,0
26/08/1961,30.56,14.44,22.5,0
27/08/1961,30.56,15.56,23.06,0
28/08/1961,30,15.56,22.78,0
29/08/1961,34.44,15.56,25,0
30/08/1961,35.56,15.56,25.56,0
31/08/1961,34.44,15.56,25,0
01/09/1961,35.56,14.44,25,0
02/09/1961,36.11,15,25.56,0
03/09/1961,30.56,16.11,23.33,0
04/09/1961,27.78,18.33,23.06,0
05/09/1961,28.33,19.44,23.89,0
06/09/1961,29.44,14.44,21.94,0
07/09/1961,32.22,15,23.61,0
08/09/1961,34.44,12.22,23.33,0
09/09/1961,35,12.78,23.89,0
10/09/1961,32.78,23.33,28.06,0
11/09/1961,34.44,18.33,26.39,0
12/09/1961,32.22,20,26.11,0
13/09/1961,36.11,16.67,26.39,0
14/09/1961,36.11,15.56,25.83,0
15/09/1961,35.56,17.22,26.39,0
16/09/1961,36.11,19.44,27.78,0
17/09/1961,35.56,20.56,28.06,0
18/09/1961,32.22,21.67,26.94,0
19/09/1961,32.22,18.33,25.28,0
20/09/1961,33.89,15.56,24.72,0
21/09/1961,35.56,18.89,27.22,0
22/09/1961,35.56,20.56,28.06,0
23/09/1961,35,21.67,28.33,0
24/09/1961,35.56,21.11,28.33,0
25/09/1961,37.78,17.22,27.5,0
26/09/1961,36.11,25,30.56,0
27/09/1961,35.56,26.11,30.83,0
28/09/1961,36.67,23.33,30,0
29/09/1961,36.67,19.44,28.06,0
30/09/1961,35,19.44,27.22,0
01/10/1961,31.67,21.11,26.39,0
02/10/1961,35.56,18.89,27.22,0
03/10/1961,37.78,15.56,26.67,0
04/10/1961,40,17.22,28.61,0
05/10/1961,38.33,25.56,31.94,0
06/10/1961,32.78,25.56,29.17,0
07/10/1961,35,24.44,29.72,0
08/10/1961,37.22,21.11,29.17,0
09/10/1961,40,17.78,28.89,0
10/10/1961,37.78,17.78,27.78,0
11/10/1961,35,22.22,28.61,0
12/10/1961,37.78,23.89,30.83,0
13/10/1961,38.89,21.11,30,0
14/10/1961,41.11,19.44,30.28,0
15/10/1961,41.67,19.44,30.56,0
16/10/1961,42.22,20,31.11,0
17/10/1961,32.22,22.22,27.22,0
18/10/1961,31.67,23.89,27.78,0
19/10/1961,36.67,22.22,29.44,0
20/10/1961,37.22,20.56,28.89,0
21/10/1961,38.89,20.56,29.72,0
22/10/1961,40,18.89,29.44,0
23/10/1961,38.89,19.44,29.17,0
24/10/1961,40.56,25.56,33.06,0
25/10/1961,40.56,26.67,33.61,0
26/10/1961,38.89,23.33,31.11,0
27/10/1961,40,28.33,34.17,0
28/10/1961,41.67,23.89,32.78,0
29/10/1961,38.33,23.33,30.83,1.27
30/10/1961,35.56,27.22,31.39,28.96
31/10/1961,30,22.78,26.39,0
01/11/1961,31.11,21.11,26.11,0
02/11/1961,33.89,19.44,26.67,0
03/11/1961,37.78,22.78,30.28,0
04/11/1961,41.11,23.33,32.22,0
05/11/1961,40.56,21.67,31.11,1.02
06/11/1961,29.44,21.11,25.28,1.27
07/11/1961,23.33,20,21.67,14.73
08/11/1961,24.44,19.44,21.94,0.51
09/11/1961,29.44,20,24.72,1.02
10/11/1961,28.33,21.67,25,2.79
11/11/1961,27.22,22.22,24.72,0.76
12/11/1961,22.22,21.11,21.67,0
13/11/1961,31.67,20.56,26.11,0
14/11/1961,36.67,18.33,27.5,0
15/11/1961,34.44,21.11,27.78,21.59
16/11/1961,25,18.89,21.94,0.51
17/11/1961,32.22,19.44,25.83,0
18/11/1961,33.33,20.56,26.94,0
19/11/1961,34.44,20.56,27.5,0
20/11/1961,36.67,22.22,29.44,0
21/11/1961,37.22,22.78,30,0
22/11/1961,38.33,21.94,30.14,0
23/11/1961,38.33,22.78,30.56,0
24/11/1961,37.78,21.94,29.86,34.54
25/11/1961,31.67,21.11,26.39,0
26/11/1961,32.22,21.11,26.67,0
27/11/1961,33.33,20.83,27.08,0
28/11/1961,35.56,20.83,28.19,0
29/11/1961,35,21.94,28.47,0
30/11/1961,37.22,20.56,28.89,0
01/12/1961,37.22,23.41,30.32,0
02/12/1961,35.56,23.31,29.43,0
03/12/1961,33.89,23.77,28.83,0
04/12/1961,33.89,21.27,27.58,0
05/12/1961,38.89,21.82,30.36,0.76
06/12/1961,34.44,21.13,27.79,4.83
07/12/1961,30.56,21.38,25.97,7.87
08/12/1961,33.33,21.07,27.2,0
09/12/1961,35,21.21,28.11,2.54
10/12/1961,33.89,21.92,27.9,0
11/12/1961,34.44,22.62,28.53,0
12/12/1961,37.78,21.38,29.58,0.25
13/12/1961,37.78,21.07,29.42,0
14/12/1961,35,22.34,28.67,8.38
15/12/1961,29.44,22.9,26.17,36.83
16/12/1961,30,22.34,26.17,12.19
17/12/1961,29.44,22.07,25.76,1.52
18/12/1961,33.89,21.9,27.89,0
19/12/1961,35.56,21.9,28.73,0
20/12/1961,35,20.54,27.77,0
21/12/1961,35.56,20.99,28.27,1.27
22/12/1961,31.67,22.07,26.87,2.29
23/12/1961,33.33,21.47,27.4,2.79
24/12/1961,34.44,20.87,27.66,0
25/12/1961,33.89,21.11,27.5,0.51
26/12/1961,33.33,22.18,27.76,1.78
27/12/1961,25.56,21.58,23.57,16.51
28/12/1961,31.11,21.27,26.19,0
29/12/1961,31.67,22.21,26.94,0
30/12/1961,32.78,21.27,27.02,0
31/12/1961,33.89,21.71,27.8,0
01/01/1962,33.89,20.73,27.31,0.76
02/01/1962,34.44,20.58,27.51,0
03/01/1962,32.22,20.43,26.33,0
04/01/1962,35,20.96,27.98,0
05/01/1962,36.67,21.67,29.17,2.03
06/01/1962,36.67,22.22,29.44,1.27
07/01/1962,36.67,22.22,29.44,0
08/01/1962,32.78,24.44,28.61,4.32
09/01/1962,32.78,21.11,26.94,0
10/01/1962,34.44,22.78,28.61,1.02
11/01/1962,32.78,21.67,27.22,83.57
12/01/1962,26.67,21.11,23.89,39.12
13/01/1962,26.11,20,23.06,56.39
14/01/1962,29.44,21.11,25.28,21.08
15/01/1962,28.89,21.11,25,9.91
16/01/1962,31.67,21.11,26.39,22.61
17/01/1962,28.33,21.11,24.72,3.56
18/01/1962,31.67,21.11,26.39,8.64
19/01/1962,30,21.11,25.56,7.11
20/01/1962,33.33,21.11,27.22,0
21/01/1962,29.44,22.78,26.11,34.8
22/01/1962,33.89,20.56,27.22,0
23/01/1962,32.22,21.67,26.94,0
24/01/1962,32.22,23.33,27.78,1.52
25/01/1962,33.33,22.22,27.78,14.22
26/01/1962,31.67,21.67,26.67,54.61
27/01/1962,27.22,20.56,23.89,1.02
28/01/1962,30.56,21.67,26.11,0
29/01/1962,28.89,22.22,25.56,0.25
30/01/1962,31.11,21.11,26.11,0
31/01/1962,28.33,20,24.17,0
01/02/1962,32.22,20.56,26.39,0
02/02/1962,32.78,21.11,26.94,0
03/02/1962,35,21.67,28.33,0
04/02/1962,36.11,21.67,28.89,2.79
05/02/1962,33.89,21.11,27.5,0
06/02/1962,32.22,22.22,27.22,4.57
07/02/1962,30.56,20.56,25.56,1.02
08/02/1962,33.33,20,26.67,0
09/02/1962,32.22,21.11,26.67,0
10/02/1962,32.78,21.11,26.94,0
11/02/1962,33.33,22.78,28.06,0
12/02/1962,35,20.56,27.78,0
13/02/1962,35.56,21.67,28.61,0
14/02/1962,34.44,21.67,28.06,11.18
15/02/1962,30,21.67,25.83,45.21
16/02/1962,25,20,22.5,12.19
17/02/1962,31.11,20.56,25.83,5.33
18/02/1962,29.44,21.11,25.28,3.05
19/02/1962,31.67,21.67,26.67,0
20/02/1962,30.56,22.22,26.39,1.02
21/02/1962,27.78,20.56,24.17,13.46
22/02/1962,29.44,20.56,25,1.78
23/02/1962,27.78,20.56,24.17,0
24/02/1962,30.56,22.22,26.39,0
25/02/1962,31.67,20.56,26.11,6.1
26/02/1962,31.11,19.89,25.5,0
27/02/1962,31.67,19.22,25.44,0
28/02/1962,30.56,18.56,24.56,1.78
01/03/1962,30.56,17.89,24.22,0
02/03/1962,31.11,17.22,24.17,0
03/03/1962,31.11,17.78,24.44,0
04/03/1962,31.11,16.11,23.61,0
05/03/1962,31.11,15.56,23.33,0
06/03/1962,33.33,15.56,24.44,0
07/03/1962,34.44,16.67,25.56,0
08/03/1962,34.44,16.67,25.56,0
09/03/1962,32.78,19.44,26.11,0
10/03/1962,33.89,18.89,26.39,0
11/03/1962,35,18.33,26.67,0
12/03/1962,35,18.89,26.94,0
13/03/1962,33.33,21.67,27.5,0
14/03/1962,35.56,18.33,26.94,0
15/03/1962,34.44,21.11,27.78,0
16/03/1962,33.89,21.11,27.5,8.38
17/03/1962,22.22,19.44,20.83,174.75
18/03/1962,22.22,19.44,20.83,39.62
19/03/1962,25.56,20,22.78,2.03
20/03/1962,24.44,20,22.22,17.78
21/03/1962,30,18.89,24.44,0
22/03/1962,30.56,20.56,25.56,0
23/03/1962,32.78,18.33,25.56,0
24/03/1962,33.33,21.67,27.5,0
25/03/1962,32.22,19.44,25.83,0
26/03/1962,33.33,22.22,27.78,0
27/03/1962,31.67,21.67,26.67,0
28/03/1962,31.11,18.89,25,0
29/03/1962,30.56,17.22,23.89,0
30/03/1962,31.67,19.44,25.56,0
31/03/1962,32.78,18.33,25.56,0
01/04/1962,33.89,18.89,26.39,0
02/04/1962,31.11,20,25.56,0.25
03/04/1962,31.67,18.89,25.28,0
04/04/1962,30.56,18.89,24.72,1.52
05/04/1962,30,20,25,0.76
06/04/1962,30.56,15.56,23.06,0
07/04/1962,30.56,19.44,25,0
08/04/1962,28.33,18.89,23.61,0
09/04/1962,29.44,16.67,23.06,0
10/04/1962,30.56,18.89,24.72,0
11/04/1962,30,17.78,23.89,0
12/04/1962,32.78,18.33,25.56,0
13/04/1962,33.89,19.44,26.67,8.13
14/04/1962,29.44,17.78,23.61,0.51
15/04/1962,33.33,22.22,27.78,2.29
16/04/1962,26.11,17.22,21.67,0
17/04/1962,26.67,18.33,22.5,0
18/04/1962,28.89,14.44,21.67,0
19/04/1962,28.89,15.56,22.22,0
20/04/1962,30.56,15.56,23.06,0
21/04/1962,30.56,14.44,22.5,0
22/04/1962,31.11,15.56,23.33,0
23/04/1962,33.33,16.67,25,0
24/04/1962,34.44,17.78,26.11,0
25/04/1962,32.22,20,26.11,0
26/04/1962,32.22,21.11,26.67,0
27/04/1962,29.44,18.89,24.17,27.69
28/04/1962,32.22,20,26.11,0
29/04/1962,26.67,14.44,20.56,0
30/04/1962,27.78,20,23.89,0
01/05/1962,28.33,13.89,21.11,0
02/05/1962,29.44,13.33,21.39,0
03/05/1962,28.33,13.89,21.11,0
04/05/1962,28.33,10.56,19.44,0
05/05/1962,28.33,11.11,19.72,0
06/05/1962,27.78,10.56,19.17,0
07/05/1962,27.78,12.22,20,0
08/05/1962,27.78,11.11,19.44,0
09/05/1962,27.78,12.78,20.28,0
10/05/1962,29.44,11.67,20.56,0
11/05/1962,28.33,11.67,20,1.02
12/05/1962,28.33,12.22,20.28,0
13/05/1962,30,12.22,21.11,0
14/05/1962,31.11,12.22,21.67,0
15/05/1962,28.89,11.67,20.28,0
16/05/1962,27.22,11.67,19.44,0
17/05/1962,26.11,14.44,20.28,0
18/05/1962,27.22,13.33,20.28,0
19/05/1962,27.78,11.67,19.72,0
20/05/1962,27.22,9.44,18.33,0
21/05/1962,27.78,8.33,18.06,0
22/05/1962,27.22,8.89,18.06,0
23/05/1962,27.22,11.11,19.17,0
24/05/1962,27.78,12.22,20,0
25/05/1962,27.78,12.78,20.28,0
26/05/1962,28.33,13.89,21.11,0
27/05/1962,30,11.67,20.83,0
28/05/1962,29.44,11.67,20.56,0
29/05/1962,26.11,12.22,19.17,0
30/05/1962,26.67,9.44,18.06,0
31/05/1962,26.11,10.56,18.33,0
01/06/1962,26.67,9.44,18.06,0
02/06/1962,27.22,11.11,19.17,0
03/06/1962,27.78,11.11,19.44,0
04/06/1962,28.33,8.89,18.61,0
05/06/1962,27.78,10.56,19.17,0
06/06/1962,28.33,8.89,18.61,0
07/06/1962,29.44,10.56,20,0
08/06/1962,31.67,12.78,22.22,0
09/06/1962,32.78,13.89,23.33,0
10/06/1962,31.67,13.33,22.5,0
11/06/1962,27.78,15,21.39,0
12/06/1962,28.33,12.22,20.28,0
13/06/1962,30.56,11.67,21.11,0
14/06/1962,28.89,12.22,20.56,0
15/06/1962,28.33,7.78,18.06,0
16/06/1962,29.44,8.33,18.89,0
17/06/1962,29.44,8.89,19.17,0
18/06/1962,28.89,8.33,18.61,0
19/06/1962,29.44,8.89,19.17,0
20/06/1962,30,8.33,19.17,0
21/06/1962,30,9.44,19.72,0
22/06/1962,31.67,8.89,20.28,0
23/06/1962,31.11,9.44,20.28,0
24/06/1962,31.67,8.89,20.28,0
25/06/1962,29.44,7.22,18.33,0
26/06/1962,27.78,6.11,16.94,0
27/06/1962,27.78,6.67,17.22,0
28/06/1962,30.56,9.44,20,0
29/06/1962,30.56,9.44,20,0
30/06/1962,31.67,10,20.83,0
01/07/1962,31.11,10.56,20.83,0
02/07/1962,29.44,9.44,19.44,0
03/07/1962,27.22,7.78,17.5,0
04/07/1962,27.22,8.33,17.78,0
05/07/1962,28.33,10,19.17,0
06/07/1962,26.11,13.89,20,0
07/07/1962,29.44,13.33,21.39,0
08/07/1962,31.11,11.11,21.11,0
09/07/1962,30,13.33,21.67,0
10/07/1962,25.56,13.89,19.72,0
11/07/1962,27.22,11.67,19.44,0
12/07/1962,27.78,7.78,17.78,0
13/07/1962,26.67,10.56,18.61,0
14/07/1962,28.33,12.22,20.28,0
15/07/1962,26.11,9.44,17.78,0
16/07/1962,26.67,7.22,16.94,0
17/07/1962,26.67,10,18.33,0
18/07/1962,27.78,10.56,19.17,0
19/07/1962,27.78,7.78,17.78,0
20/07/1962,27.22,13.89,20.56,0
21/07/1962,23.89,12.22,18.06,0
22/07/1962,27.78,8.89,18.33,0
23/07/1962,28.89,7.78,18.33,0
24/07/1962,31.11,10.56,20.83,0
25/07/1962,32.22,11.67,21.94,0
26/07/1962,27.78,10,18.89,0
27/07/1962,28.33,10.56,19.44,0
28/07/1962,30,12.22,21.11,0
29/07/1962,27.78,14.44,21.11,0
30/07/1962,27.78,10.56,19.17,0
31/07/1962,25.56,10.56,18.06,0
01/08/1962,27.78,7.78,17.78,0
02/08/1962,28.33,10,19.17,0
03/08/1962,30,12.78,21.39,0
04/08/1962,32.22,12.78,22.5,0
05/08/1962,30.56,13.89,22.22,0
06/08/1962,28.89,15.56,22.22,0
07/08/1962,29.44,11.67,20.56,0
08/08/1962,28.89,12.78,20.83,0
09/08/1962,28.33,13.89,21.11,0
10/08/1962,30.56,12.78,21.67,0
11/08/1962,31.11,12.22,21.67,0
12/08/1962,30,12.78,21.39,0
13/08/1962,30.56,11.67,21.11,0
14/08/1962,30,12.78,21.39,0
15/08/1962,28.33,8.89,18.61,0
16/08/1962,30.56,11.11,20.83,0
17/08/1962,30,10.56,20.28,0
18/08/1962,28.89,12.78,20.83,0
19/08/1962,31.11,13.33,22.22,0
20/08/1962,33.33,14.44,23.89,0
21/08/1962,34.44,15.56,25,0
22/08/1962,35,15,25,0
23/08/1962,33.89,13.33,23.61,0
24/08/1962,33.89,10.56,22.22,0
25/08/1962,33.33,10.56,21.94,0
26/08/1962,33.33,12.22,22.78,0
27/08/1962,34.44,12.22,23.33,0
28/08/1962,27.78,17.78,22.78,0
29/08/1962,29.44,3.89,16.67,0
30/08/1962,31.11,8.33,19.72,0
31/08/1962,33.33,7.78,20.56,0
01/09/1962,33.89,13.33,23.61,0
02/09/1962,33.33,13.33,23.33,0
03/09/1962,32.78,8.89,20.83,0
04/09/1962,33.33,8.89,21.11,0
05/09/1962,32.78,12.22,22.5,0
06/09/1962,27.78,12.22,20,0
07/09/1962,33.33,16.67,25,0
08/09/1962,33.33,13.89,23.61,0
09/09/1962,32.78,18.33,25.56,0
10/09/1962,34.44,18.33,26.39,0
11/09/1962,33.89,15,24.44,0
12/09/1962,35,12.78,23.89,0
13/09/1962,35.56,15,25.28,0
14/09/1962,32.78,13.89,23.33,0
15/09/1962,34.44,14.44,24.44,0
16/09/1962,30.56,20,25.28,0
17/09/1962,30.56,16.67,23.61,0
18/09/1962,35,9.44,22.22,0
19/09/1962,37.22,12.22,24.72,0
20/09/1962,32.78,20.56,26.67,0
21/09/1962,35,20.56,27.78,0
22/09/1962,33.89,19.44,26.67,0
23/09/1962,33.89,19.44,26.67,0
24/09/1962,36.67,14.44,25.56,0
25/09/1962,36.11,12.22,24.17,0
26/09/1962,37.22,11.67,24.44,0
27/09/1962,38.33,16.11,27.22,0
28/09/1962,37.78,16.11,26.94,0
29/09/1962,35,18.89,26.94,0
30/09/1962,36.11,21.67,28.89,0
01/10/1962,36.67,15,25.83,0
02/10/1962,37.22,20,28.61,0
03/10/1962,37.78,23.33,30.56,0
04/10/1962,38.89,24.44,31.67,0
05/10/1962,37.22,22.22,29.72,0
06/10/1962,36.67,21.67,29.17,0
07/10/1962,37.78,18.89,28.33,0
08/10/1962,40,16.67,28.33,0
09/10/1962,40.56,19.44,30,0
10/10/1962,41.11,18.89,30,0
11/10/1962,36.67,21.67,29.17,0
12/10/1962,36.67,20,28.33,0
13/10/1962,38.33,17.78,28.06,0
14/10/1962,38.89,18.33,28.61,0
15/10/1962,40.56,18.89,29.72,0
16/10/1962,40,20.56,30.28,0
17/10/1962,41.11,17.78,29.44,0
18/10/1962,42.22,21.11,31.67,0
19/10/1962,41.67,23.33,32.5,0
20/10/1962,37.78,27.78,32.78,0
21/10/1962,34.44,24.44,29.44,0
22/10/1962,33.89,23.33,28.61,0
23/10/1962,37.78,18.33,28.06,0
24/10/1962,34.44,18.89,26.67,0
25/10/1962,33.89,22.78,28.33,0
26/10/1962,37.78,23.89,30.83,0
27/10/1962,38.33,19.44,28.89,0
28/10/1962,35.56,21.11,28.33,0
29/10/1962,36.67,21.67,29.17,0
30/10/1962,37.22,21.67,29.44,0
31/10/1962,39.44,21.67,30.56,0
01/11/1962,42.78,28.33,35.56,0
02/11/1962,40.56,25,32.78,0
03/11/1962,39.44,21.67,30.56,0
04/11/1962,40.56,23.33,31.94,0
05/11/1962,40.56,22.78,31.67,0
06/11/1962,38.33,25,31.67,0
07/11/1962,27.22,21.11,24.17,16
08/11/1962,32.78,21.11,26.94,0
09/11/1962,32.78,23.89,28.33,38.1
10/11/1962,29.44,20.56,25,0
11/11/1962,33.33,21.67,27.5,1.78
12/11/1962,35,22.22,28.61,0
13/11/1962,38.33,20,29.17,0
14/11/1962,35.56,21.11,28.33,0.76
15/11/1962,32.78,22.22,27.5,0
16/11/1962,36.11,22.22,29.17,0
17/11/1962,28.89,21.67,25.28,0
18/11/1962,28.89,22.78,25.83,47.24
19/11/1962,28.89,20.56,24.72,0
20/11/1962,34.44,22.78,28.61,0.51
21/11/1962,27.78,21.11,24.44,0
22/11/1962,32.78,19.44,26.11,61.98
23/11/1962,28.89,21.11,25,0
24/11/1962,33.89,22.22,28.06,0.51
25/11/1962,33.89,21.67,27.78,0
26/11/1962,33.89,21.11,27.5,1.02
27/11/1962,32.22,20.56,26.39,0
28/11/1962,33.33,20.56,26.94,9.65
29/11/1962,28.89,21.67,25.28,0
30/11/1962,30.56,20,25.28,0
01/12/1962,32.22,24.05,28.14,0
02/12/1962,33.33,23.85,28.59,0
03/12/1962,31.67,23.65,27.66,1.02
04/12/1962,32.78,21.42,27.1,25.91
05/12/1962,30.56,21.42,25.99,28.96
06/12/1962,30,20.04,25.02,6.86
07/12/1962,26.67,20.53,23.6,16.26
08/12/1962,26.67,21.02,23.84,16
09/12/1962,24.44,21.32,22.88,24.38
10/12/1962,27.78,21.61,24.7,1.02
11/12/1962,28.33,21.91,25.12,11.94
12/12/1962,27.78,20.53,24.15,1.02
13/12/1962,32.22,21.02,26.62,26.67
14/12/1962,31.67,21.91,26.79,0.51
15/12/1962,33.33,21.91,27.62,8.89
16/12/1962,32.78,21.91,27.34,11.18
17/12/1962,31.11,21.91,26.51,0
18/12/1962,26.67,21.02,23.84,60.2
19/12/1962,32.78,21.02,26.9,36.83
20/12/1962,27.22,20.53,23.88,9.14
21/12/1962,31.67,21.42,26.54,0
22/12/1962,31.11,21.91,26.51,21.84
23/12/1962,30.56,21.83,26.19,3.81
24/12/1962,31.67,21.75,26.71,0.76
25/12/1962,31.11,21.67,26.39,2.54
26/12/1962,26.11,21.58,23.85,18.8
27/12/1962,28.89,21.5,25.2,11.94
28/12/1962,29.44,21.42,25.43,8.38
29/12/1962,30,22.76,26.38,0
30/12/1962,26.11,22.53,24.32,1.27
31/12/1962,28.33,22.31,25.32,2.29
01/01/1963,28.06,22.01,25.04,0
02/01/1963,27.78,21.72,24.75,22.1
03/01/1963,26.67,21.42,24.04,1.27
04/01/1963,30,21.91,25.96,0
05/01/1963,32.22,21.91,27.07,0
06/01/1963,33.33,22.98,28.16,0
07/01/1963,32.22,24.05,28.14,0
08/01/1963,32.78,21.91,27.34,0
09/01/1963,32.78,22.31,27.54,0
10/01/1963,33.33,23.16,28.25,1.78
11/01/1963,33.33,22.31,27.82,1.27
12/01/1963,32.78,23.65,28.21,0
13/01/1963,31.11,22.91,27.01,0
14/01/1963,31.67,22.16,26.91,0
15/01/1963,33.33,21.42,27.38,0
16/01/1963,32.22,23.16,27.69,1.78
17/01/1963,33.33,22.31,27.82,0
18/01/1963,33.89,21.42,27.65,0.25
19/01/1963,32.78,22.31,27.54,5.08
20/01/1963,32.78,21.87,27.32,0.51
21/01/1963,32.22,21.42,26.82,0
22/01/1963,33.33,22.31,27.82,0
23/01/1963,33.89,24.54,29.21,0
24/01/1963,32.78,22.76,27.77,18.54
25/01/1963,32.78,21.91,27.34,23.11
26/01/1963,31.67,21.42,26.54,10.67
27/01/1963,32.22,21.58,26.9,0
28/01/1963,27.22,21.75,24.48,0
29/01/1963,32.78,21.91,27.34,0.51
30/01/1963,29.44,21.42,25.43,0.51
31/01/1963,27.22,21.91,24.57,2.29
01/02/1963,31.67,22.76,27.21,12.95
02/02/1963,32.78,21.91,27.34,0.51
03/02/1963,29.44,21.91,25.68,4.32
04/02/1963,27.22,21.91,24.57,5.33
05/02/1963,28.33,21.91,25.12,0
06/02/1963,31.67,22.31,26.99,0
07/02/1963,32.22,21.91,27.07,0
08/02/1963,33.33,21.02,27.18,0
09/02/1963,31.11,21.42,26.27,2.79
10/02/1963,32.22,21.58,26.9,0
11/02/1963,28.89,21.75,25.32,18.54
12/02/1963,28.89,21.91,25.4,3.56
13/02/1963,28.33,21.42,24.88,3.3
14/02/1963,31.11,21.91,26.51,0
15/02/1963,27.78,21.42,24.6,12.45
16/02/1963,27.78,21.91,24.84,4.83
17/02/1963,27.22,21.47,24.34,11.18
18/02/1963,29.44,21.02,25.23,5.08
19/02/1963,31.67,21.91,26.79,0.76
20/02/1963,32.22,21.02,26.62,0
21/02/1963,33.89,21.91,27.9,0
22/02/1963,29.44,21.91,25.68,11.43
23/02/1963,27.78,20.04,23.91,10.92
24/02/1963,29.44,20.5,24.97,1.27
25/02/1963,31.67,20.96,26.31,1.02
26/02/1963,32.22,21.42,26.82,8.64
27/02/1963,33.89,19.64,26.76,14.48
28/02/1963,29.44,20.04,24.74,0
01/03/1963,32.78,21.02,26.9,0
02/03/1963,32.22,20.53,26.38,0
03/03/1963,31.67,20.53,26.1,0
04/03/1963,30,20.53,25.26,0
05/03/1963,31.11,21.91,26.51,0
06/03/1963,30,21.42,25.71,0
07/03/1963,32.22,21.42,26.82,0
08/03/1963,30.56,22.31,26.43,0.51
09/03/1963,31.67,22.31,26.99,1.02
10/03/1963,26.11,21.88,24,1.78
11/03/1963,29.44,21.45,25.45,11.68
12/03/1963,28.33,21.02,24.68,0
13/03/1963,27.22,21.42,24.32,0
14/03/1963,30.56,19.64,25.1,0
15/03/1963,31.11,20.53,25.82,0
16/03/1963,32.78,21.42,27.1,0
17/03/1963,32.78,21.87,27.32,0
18/03/1963,32.78,22.31,27.54,20.07
19/03/1963,28.89,20.53,24.71,0
20/03/1963,26.11,20.53,23.32,0
21/03/1963,26.67,19.64,23.15,0
22/03/1963,27.22,19.15,23.19,0
23/03/1963,32.22,21.02,26.62,0
24/03/1963,32.22,20.4,26.31,0
25/03/1963,29.44,19.77,24.61,0
26/03/1963,28.33,19.15,23.74,0
27/03/1963,30.56,20.04,25.3,0
28/03/1963,28.89,21.42,25.15,0
29/03/1963,30,21.02,25.51,0
30/03/1963,31.67,21.02,26.34,0
31/03/1963,30.56,21.02,25.79,0
01/04/1963,31.11,21.02,26.07,0
02/04/1963,32.22,20.53,26.38,0
03/04/1963,33.33,20.53,26.93,0
04/04/1963,31.67,22.31,26.99,0
05/04/1963,32.78,21.42,27.1,0
06/04/1963,32.78,21.42,27.1,0
07/04/1963,33.89,21.87,27.88,0
08/04/1963,33.89,22.31,28.1,0
09/04/1963,31.11,22.76,26.93,0
10/04/1963,32.22,22.76,27.49,0
11/04/1963,27.78,22.76,25.27,0
12/04/1963,29.44,22.3,25.87,0
13/04/1963,31.67,21.85,26.76,0
14/04/1963,35,21.4,28.2,0
15/04/1963,33.33,20.95,27.14,0
16/04/1963,28.33,20.49,24.41,0
17/04/1963,27.22,20.04,23.63,0
18/04/1963,29.44,18.75,24.1,0
19/04/1963,31.11,18.3,24.71,0
20/04/1963,32.22,18.75,25.48,0
21/04/1963,32.78,18.5,25.64,0
22/04/1963,30,18.25,24.13,0
23/04/1963,26.67,18.01,22.34,0
24/04/1963,26.67,17.76,22.21,0
25/04/1963,28.33,17.51,22.92,0
26/04/1963,28.89,17.26,23.08,0
27/04/1963,28.89,17.02,22.95,0
28/04/1963,27.22,16.77,22,0
29/04/1963,28.89,16.52,22.71,0
30/04/1963,27.78,16.28,22.03,0
01/05/1963,26.67,16.03,21.35,0
02/05/1963,28.89,16.52,22.7,0
03/05/1963,28.89,15.63,22.26,0
04/05/1963,29.44,15.63,22.54,0
05/05/1963,28.89,14.07,21.48,0
06/05/1963,26.67,12.51,19.59,0
07/05/1963,23.89,13.89,18.89,0
08/05/1963,27.78,15.14,21.46,0
09/05/1963,25,14.74,19.87,0
10/05/1963,27.78,14.74,21.26,0
11/05/1963,30.56,16.03,23.29,0
12/05/1963,31.67,16.72,24.19,0
13/05/1963,34.44,17.41,25.93,0
14/05/1963,32.22,14.29,23.26,0
15/05/1963,31.11,13.4,22.26,0
16/05/1963,33.33,13.4,23.37,0
17/05/1963,31.67,13.4,22.53,0
18/05/1963,28.89,14.29,21.59,0
19/05/1963,26.11,13.16,19.63,0
20/05/1963,26.67,12.02,19.34,0
21/05/1963,26.67,11.62,19.14,0
22/05/1963,27.22,12.02,19.62,0
23/05/1963,30,11.13,20.56,0
24/05/1963,27.22,12.02,19.62,0
25/05/1963,26.11,13.89,20,0
26/05/1963,26.67,13.2,19.93,0
27/05/1963,27.22,12.51,19.87,0
28/05/1963,27.78,10.73,19.25,0
29/05/1963,26.67,12.02,19.34,0
30/05/1963,26.67,13,19.83,0
31/05/1963,27.22,14.29,20.76,0
01/06/1963,26.67,11.62,19.14,0
02/06/1963,28.89,11.32,20.11,0
03/06/1963,28.33,11.02,19.68,0
04/06/1963,26.11,10.73,18.42,0
05/06/1963,26.11,11.13,18.62,0
